"","date","dewtemp","pressure","temp"
"164",1993-08-01,22.1491525423729,NA,NA
"165",1993-09-01,NA,NA,NA
"166",1993-10-01,NA,NA,NA
"167",1993-11-01,22.1013513513514,NA,NA
"168",1993-12-01,NA,NA,25.2649717514124
"169",1994-01-01,21.814201183432,NA,25.6940828402367
"170",1994-02-01,21.8073170731707,NA,NA
"171",1994-03-01,NA,NA,NA
"172",1994-04-01,21.8173913043478,NA,26.6962732919255
"173",1994-05-01,NA,NA,NA
"174",1994-06-01,NA,NA,NA
"175",1994-07-01,NA,NA,24.7311688311688
"176",1994-08-01,21.8259259259259,NA,23.9703703703704
"177",1994-09-01,21.9540540540541,NA,23.7972972972973
"178",1994-10-01,21.9583333333333,NA,24.1722222222222
"179",1994-11-01,21.9677419354839,NA,25.6161290322581
"180",1994-12-01,21.7127272727273,NA,26.4036363636364
"181",1995-01-01,21.7206349206349,NA,25.4555555555556
"182",1995-02-01,21.8208955223881,NA,25.6059701492537
"183",1995-03-01,22.4810810810811,NA,26.3364864864865
"184",1995-04-01,NA,NA,26.8555555555556
"185",1995-05-01,NA,NA,NA
"186",1995-06-01,22.25,NA,25.6757142857143
"187",1995-07-01,22.1881578947368,NA,25.4578947368421
"188",1995-08-01,NA,NA,25.1880597014925
"189",1995-09-01,NA,NA,NA
"190",1995-10-01,22.2064516129032,NA,NA
"191",1995-11-01,22.8137931034483,NA,27.8310344827586
"192",1995-12-01,NA,NA,NA
"193",1996-01-01,22.64375,NA,26.34375
"194",1996-02-01,22.2964912280702,NA,NA
"195",1996-03-01,NA,NA,NA
"196",1996-04-01,22.4086206896552,NA,25.55
"197",1996-05-01,22.6567567567568,NA,25.1
"198",1996-06-01,22.1776119402985,NA,25.5835820895522
"199",1996-07-01,21.8392857142857,NA,24.7797619047619
"200",1996-08-01,22.1205882352941,NA,25.5514705882353
"201",1996-09-01,21.7066666666667,NA,24.5266666666667
"202",1996-10-01,21.95,NA,NA
"203",1996-11-01,22.1763888888889,NA,24.9611111111111
"204",1996-12-01,22.2863636363636,NA,24.8484848484848
"205",1997-01-01,21.666,NA,25.72
"206",1997-02-01,18.8626506024096,NA,25.9192771084337
"207",1997-03-01,22.6805970149254,NA,26.755223880597
"208",1997-04-01,22.6341176470588,NA,26.1141176470588
"209",1997-05-01,22.6353846153846,NA,26.3046153846154
"210",1997-06-01,22.1777777777778,NA,NA
"211",1997-07-01,NA,NA,NA
"212",1997-08-01,NA,NA,NA
"213",1997-09-01,NA,NA,NA
"214",1997-10-01,NA,NA,NA
"215",1997-11-01,NA,NA,NA
"216",1997-12-01,NA,NA,NA
"217",1998-01-01,22.4,NA,27.5
"218",1998-02-01,22.5027027027027,968.424324324324,28.1972972972973
"219",1998-03-01,NA,968.139285714286,27.525
"220",1998-04-01,23.6176470588235,968.11568627451,27.7803921568627
"221",1998-05-01,23.7333333333333,968.998245614035,27.2578947368421
"222",1998-06-01,23.2960784313725,970.61568627451,25.7882352941176
"223",1998-07-01,22.7914285714286,970.877142857143,25.3042857142857
"224",1998-08-01,22.75,NA,24.9607142857143
"225",1998-09-01,NA,NA,NA
"226",1998-10-01,NA,NA,NA
"227",1998-11-01,NA,NA,NA
"228",1998-12-01,22.2125,969.702083333333,25.4958333333333
"229",1999-01-01,NA,968.733333333333,25.2166666666667
"230",1999-02-01,22.341095890411,968.535616438356,25.6849315068493
"231",1999-03-01,NA,967.533333333333,26.724358974359
"232",1999-04-01,NA,NA,NA
"233",1999-05-01,NA,NA,25.936
"234",1999-06-01,22.5523255813953,970.620930232558,25.2848837209302
"235",1999-07-01,NA,971.048192771084,24.6433734939759
"236",1999-08-01,NA,NA,NA
"237",1999-09-01,22.2287878787879,969.978787878788,24.6530303030303
"238",1999-10-01,22.4512195121951,967.064634146342,24.8036585365854
"239",1999-11-01,NA,969.131818181818,24.6969696969697
"240",1999-12-01,NA,NA,NA
"241",2000-01-01,21.9810810810811,968.527027027027,25.4810810810811
"242",2000-02-01,NA,NA,NA
"243",2000-03-01,22.0266666666667,968.013333333333,26.8066666666667
"244",2000-04-01,22.3875,968.55,27.1
"245",2000-05-01,NA,NA,NA
"246",2000-06-01,NA,NA,25.044262295082
"247",2000-07-01,21.9948275862069,971.303448275862,24.5586206896552
"248",2000-08-01,22.01,971.576666666667,24.2333333333333
"249",2000-09-01,21.8357142857143,NA,24.3428571428571
"250",2000-10-01,22.1105769230769,970.158653846154,24.7663461538462
"251",2000-11-01,NA,969.278481012658,24.8101265822785
"252",2000-12-01,21.7076923076923,NA,24.4461538461538
"253",2001-01-01,21.1348214285714,969.994642857143,23.9446428571429
"254",2001-02-01,21.6903225806452,968.737634408602,25.8838709677419
"255",2001-03-01,NA,NA,NA
"256",2001-04-01,22.416,968.853333333333,25.62
"257",2001-05-01,22.6916666666667,970.096875,25.7270833333333
"258",2001-06-01,NA,NA,24.6
"259",2001-07-01,22.2909090909091,971.204545454545,24.0147727272727
"260",2001-08-01,21.9934782608696,970.478260869565,24.520652173913
"261",2001-09-01,NA,NA,NA
"262",2001-10-01,22.2728155339806,NA,24.4533980582524
"263",2001-11-01,NA,NA,NA
"264",2001-12-01,22.9333333333333,969.442105263158,25.2368421052632
"265",2002-01-01,NA,NA,24.4611111111111
"266",2002-02-01,21.8126984126984,969.273015873016,26.7269841269841
"267",2002-03-01,NA,NA,26.5873684210526
"268",2002-04-01,22.725,969.25,25.35
"269",2002-05-01,25.2,969.4,28
"270",2002-06-01,NA,NA,NA
"271",2002-07-01,NA,NA,NA
"272",2002-08-01,23.025,971.175,24.975
"273",2002-09-01,NA,NA,NA
"274",2002-10-01,22,NA,26.1
"275",2002-11-01,NA,NA,NA
"276",2002-12-01,20.55,970.75,26.75
"277",2003-01-01,20.05,971.35,24.45
"278",2003-02-01,NA,NA,NA
"279",2003-03-01,24.1,968.1,31.9
"280",2003-04-01,23.158904109589,969.238356164384,26.2424657534247
"281",2003-05-01,23.4220779220779,970.231168831169,26.2415584415584
"282",2003-06-01,21.9,969,22.3
"283",2003-07-01,22,972.4,27.5
"284",2003-08-01,NA,NA,NA
"285",2003-09-01,NA,NA,NA
"286",2003-10-01,23.3,969.2,23.85
"287",2003-11-01,20.9,972.6,21.2
"288",2003-12-01,21.9,969.1,23.7
"289",2004-01-01,NA,NA,NA
"290",2004-02-01,20.3,NA,21.7
"291",2004-03-01,20.1,921.5,20.1
"292",2004-04-01,NA,NA,NA
"293",2004-05-01,23.6,NA,26.2
"294",2004-06-01,NA,NA,NA
"295",2004-07-01,NA,NA,NA
"296",2004-08-01,NA,NA,NA
"297",2004-09-01,24,970.25,24.95
"298",2004-10-01,NA,NA,NA
"299",2004-11-01,NA,NA,NA
"300",2004-12-01,NA,NA,NA
"301",2005-01-01,NA,NA,NA
"302",2005-02-01,NA,NA,NA
"303",2005-03-01,23.3,969.4,24
"304",2005-04-01,NA,NA,NA
"305",2005-05-01,NA,NA,NA
"306",2005-06-01,22.45,970.65,22.9
"307",2005-07-01,NA,NA,NA
"308",2005-08-01,NA,NA,NA
"309",2005-09-01,NA,NA,NA
"310",2005-10-01,NA,NA,NA
"311",2005-11-01,21.9,NA,22.5
"312",2005-12-01,NA,NA,NA
"313",2006-01-01,NA,NA,NA
"314",2006-02-01,NA,NA,NA
"315",2006-03-01,NA,NA,NA
"316",2006-04-01,22.4,967.9,23.7
"317",2006-05-01,NA,NA,NA
"318",2006-06-01,22.7,972.2,24
"319",2006-07-01,NA,NA,NA
"320",2006-08-01,NA,NA,NA
"321",2006-09-01,NA,NA,NA
"322",2006-10-01,22.2,971.1,22.8
"323",2006-11-01,NA,NA,NA
"324",2006-12-01,NA,NA,NA
"325",2007-01-01,NA,NA,NA
"326",2007-02-01,NA,NA,NA
"327",2007-03-01,22.0909090909091,967,24.6090909090909
"328",2007-04-01,22.5171052631579,969.207894736842,26.4671052631579
"329",2007-05-01,23.1913580246914,969.71975308642,26.4358024691358
"330",2007-06-01,22.4447058823529,971.771764705882,24.9788235294118
"331",2007-07-01,22.5898550724638,971.576811594203,24.7985507246377
"332",2007-08-01,22.3242857142857,971.065714285714,24.5257142857143
"333",2007-09-01,22.4215909090909,971.545454545455,24.6318181818182
"334",2007-10-01,22.4639534883721,NA,24.9802325581395
"335",2007-11-01,22.4693333333333,969.604,24.9106666666667
"336",2007-12-01,22.2154929577465,968.642253521127,24.9295774647887
"337",2008-01-01,21.4581081081081,969.345945945946,24.9716216216216
"338",2008-02-01,21.8113924050633,969.337974683544,25.4329113924051
"339",2008-03-01,22.0310810810811,968.617567567568,25.6675675675676
"340",2008-04-01,22.4950819672131,968.255737704918,26.5868852459016
"341",2008-05-01,22.864,969.12,26.52
"342",2008-06-01,22.3468085106383,969.827659574468,25.1574468085106
"343",2008-07-01,21.8434782608696,NA,24.404347826087
"344",2008-08-01,22.25625,970.6575,24.53375
"345",2008-09-01,22.29875,971.27125,24.6675
"346",2008-10-01,22.348275862069,970.880459770115,24.6965517241379
"347",2008-11-01,23.0722222222222,969.552222222222,25.6211111111111
"348",2008-12-01,22.5642857142857,969.161224489796,25.35
"349",2009-01-01,22.2589473684211,969.375789473684,25.5747368421053
"350",2009-02-01,22.010752688172,968.39247311828,25.8397849462366
"351",2009-03-01,NA,968.17671957672,27.2216931216931
"352",2009-04-01,22.95,969.357291666667,26.3291666666667
"353",2009-05-01,22.8347150259067,NA,26.1020725388601
"354",2009-06-01,22.6638036809816,971.274233128834,25.1760736196319
"355",2009-07-01,22.4411764705882,NA,24.9105882352941
"356",2009-08-01,22.4858333333333,971.5775,25.2083333333333
"357",2009-09-01,22.3274336283186,971.609734513274,25.4362831858407
"358",2009-10-01,22.2681415929204,970.497345132743,25.1973451327434
"359",2009-11-01,22.4113043478261,970.201739130435,25.5878260869565
"360",2009-12-01,22.6957264957265,NA,25.8957264957265
"361",2010-01-01,22.7738317757009,969.972897196262,26.3523364485981
"362",2010-02-01,22.9123711340206,969.094845360825,27.0164948453608
"363",2010-03-01,23.24125,969.715,27.15875
"364",2010-04-01,22.8988764044944,968.926966292135,27.6662921348315
"365",2010-05-01,23.2416666666667,970.130952380952,26.6321428571429
"366",2010-06-01,22.7358490566038,971.970754716981,25.5584905660377
"367",2010-07-01,22.5330275229358,971.437614678899,25.1935779816514
"368",2010-08-01,22.3824175824176,971.108791208791,25.4428571428571
"369",2010-09-01,21.9581818181818,970.94,25.82
"370",2010-10-01,22.2858208955224,970.188059701493,25.4410447761194
"371",2010-11-01,22.1851851851852,969.484259259259,25.1027777777778
"372",2010-12-01,22.0658536585366,968.586991869919,25.619512195122
"373",2011-01-01,19.6985294117647,968.260294117647,23.8036764705882
"374",2011-02-01,21.7928571428571,968.607142857143,24.7089285714286
"375",2011-03-01,21.7180327868852,968.752459016393,24.9606557377049
"376",2011-04-01,22.4471698113208,968.607547169811,25.4716981132075
"377",2011-05-01,22.416,970.198,25.168
"378",2011-06-01,22.2206106870229,971.36641221374,25.1160305343511
"379",2011-07-01,22.0174603174603,971.639682539683,25.1246031746032
"380",2011-08-01,21.5021897810219,971.940145985402,24.4
"381",2011-09-01,21.7471544715447,971.611382113821,24.3894308943089
"382",2011-10-01,21.8283582089552,969.773134328358,24.4022388059701
"383",2011-11-01,21.6974137931034,970.233620689655,24.5672413793103
"384",2011-12-01,20.7971153846154,969.732692307692,25.6211538461538
"385",2012-01-01,21.0663793103448,969.522413793103,25.7603448275862
"386",2012-02-01,21.8862068965517,968.348275862069,26.3698275862069
"387",2012-03-01,22.0971962616822,969.228971962617,25.7224299065421
"388",2012-04-01,22.081,969.545,26.981
"389",2012-05-01,21.8609375,970.6625,25.9109375
"390",2012-06-01,22.0677685950413,972.014049586777,25.0760330578512
"391",2012-07-01,21.5904761904762,NA,25.1206349206349
"392",2012-08-01,21.8386206896552,972.40275862069,25.1206896551724
"393",2012-09-01,21.8899159663866,972.473109243697,25.2260504201681
"394",2012-10-01,22.0689440993789,970.522360248447,25.5347826086957
"395",2012-11-01,NA,970.124571428571,25.5937142857143
"396",2012-12-01,21.9814207650273,969.774863387978,25.427868852459
"397",2013-01-01,22.0389937106918,970.090566037736,26.874213836478
"398",2013-02-01,21.6780487804878,968.845731707317,27.1609756097561
"399",2013-03-01,22.5316455696203,969.660759493671,26.4113924050633
"400",2013-04-01,22.3701657458564,969.981767955801,26.5972375690608
"401",2013-05-01,22.5262857142857,970.620571428571,26.232
"402",2013-06-01,22.5886363636364,969.751704545455,26.0125
"403",2013-07-01,21.7713483146067,972.297752808989,24.6567415730337
"404",2013-08-01,21.7429268292683,971.383414634146,25.1229268292683
"405",2013-09-01,22.0243523316062,971.467875647668,25.2471502590674
"406",2013-10-01,21.7650602409639,971.040361445783,25.1120481927711
"407",2013-11-01,21.7309392265193,969.197237569061,25.0132596685083
"408",2013-12-01,21.0994475138122,970.234254143646,25.2767955801105
"409",2014-01-01,21.6796954314721,969.542639593909,26.7203045685279
"410",2014-02-01,21.9644295302013,968.777181208054,27.1993288590604
"411",2014-03-01,21.8765714285714,969.454285714286,26.9474285714286
"412",2014-04-01,22.4519379844961,969.620930232558,26.2759689922481
"413",2014-05-01,22.3631578947368,970.273205741627,25.755980861244
"414",2014-06-01,22.483615819209,971.339548022599,25.6949152542373
"415",2014-07-01,21.7668604651163,972.828488372093,25.7302325581395
"416",2014-08-01,22.047311827957,972.083870967742,25.2688172043011
"417",2014-09-01,21.9090047393365,971.457345971564,24.9355450236967
"418",2014-10-01,22.0980676328502,970.785990338164,25.6869565217391
"419",2014-11-01,22.1426229508197,970.184699453552,25.7491803278689
"420",2014-12-01,22.1818181818182,970.352525252525,25.8186868686869
"421",2015-01-01,18.7300518134715,971.100518134715,25.2523316062176
"422",2015-02-01,21.8318181818182,968.706818181818,26.4909090909091
"423",2015-03-01,22.1622093023256,968.896511627907,26.3197674418605
"424",2015-04-01,22.2078048780488,970.468292682927,26.7546341463415
"425",2015-05-01,22.5107317073171,970.415609756098,26.9726829268293
"426",2015-06-01,22.3541436464088,972.096132596685,25.9414364640884
"427",2015-07-01,22.3050561797753,972.056179775281,25.9477528089888
"428",2015-08-01,22.1976303317536,971.352132701422,25.5876777251185
"429",2015-09-01,21.9153439153439,971.241798941799,25.2767195767196
"430",2015-10-01,22.4487341772152,971.099367088608,25.8658227848101
"431",2015-11-01,22.3980392156863,970.588725490196,25.5789215686275
"432",2015-12-01,18.8192307692308,971.621634615385,25.3764423076923
"433",2016-01-01,19.7204081632653,970.636224489796,26.6739795918367
"434",2016-02-01,21.2175879396985,969.475376884422,27.9442211055276
"435",2016-03-01,22.8707602339181,969.326900584795,27.772514619883
"436",2016-04-01,22.9132653061224,969.542857142857,27.5091836734694
"437",2016-05-01,22.8277227722772,971.557425742574,26.6485148514851
"438",2016-06-01,22.429797979798,972.770202020202,25.8772727272727
"439",2016-07-01,22.0953367875648,972.043523316062,25.6113989637306
"440",2016-08-01,21.8207547169811,971.926886792453,25.4193396226415
"441",2016-09-01,21.9864077669903,971.49854368932,25.3247572815534
"442",2016-10-01,22.1626213592233,969.957766990291,26.1053398058252
"443",2016-11-01,22.1613636363636,970.038068181818,26.0068181818182
"444",2016-12-01,22.5803370786517,969.58595505618,26.2252808988764
