"","date","dewtemp","pressure","temp"
"170",1994-02-01,21.4615384615385,NA,25.4871794871795
"171",1994-03-01,NA,NA,NA
"172",1994-04-01,NA,NA,NA
"173",1994-05-01,NA,NA,23.9726804123711
"174",1994-06-01,NA,NA,NA
"175",1994-07-01,20.3322580645161,NA,22.844623655914
"176",1994-08-01,20.0624113475177,NA,23.1744680851064
"177",1994-09-01,NA,NA,23.5672413793103
"178",1994-10-01,21.0170454545455,NA,24.7840909090909
"179",1994-11-01,21.5815789473684,944.209210526316,24.3026315789474
"180",1994-12-01,NA,NA,25.1325
"181",1995-01-01,21.6152777777778,944.331944444444,25.0180555555556
"182",1995-02-01,20.9207317073171,NA,24.3121951219512
"183",1995-03-01,21.4638888888889,942.95462962963,24.8768518518519
"184",1995-04-01,21.9285714285714,NA,25.1345864661654
"185",1995-05-01,NA,943.683846153846,24.6376923076923
"186",1995-06-01,NA,NA,NA
"187",1995-07-01,NA,NA,23.4330508474576
"188",1995-08-01,NA,NA,23.8059829059829
"189",1995-09-01,NA,945.662385321101,NA
"190",1995-10-01,NA,NA,NA
"191",1995-11-01,NA,NA,NA
"192",1995-12-01,21.2714285714286,944.742857142857,23.0857142857143
"193",1996-01-01,23.05,940.85,26.35
"194",1996-02-01,21.5,941.7,28.2
"195",1996-03-01,22.1,939.9,23.7
"196",1996-04-01,NA,NA,NA
"197",1996-05-01,20.4,944.6,28
"198",1996-06-01,21.2911764705882,944.997058823529,24.3588235294118
"199",1996-07-01,19.6368421052632,946.43552631579,23.0960526315789
"200",1996-08-01,NA,NA,NA
"201",1996-09-01,20.8206896551724,NA,NA
"202",1996-10-01,20.7788461538462,NA,23.5903846153846
"203",1996-11-01,NA,NA,24.3595419847328
"204",1996-12-01,21.2288288288288,943.016216216216,24.0045045045045
"205",1997-01-01,21.1625,943.306944444444,25.2583333333333
"206",1997-02-01,20.4364779874214,NA,NA
"207",1997-03-01,21.6961538461538,NA,NA
"208",1997-04-01,NA,NA,NA
"209",1997-05-01,NA,NA,24.7053846153846
"210",1997-06-01,21.5589473684211,944.852631578947,24.6231578947368
"211",1997-07-01,20.9428571428571,NA,22.3142857142857
"212",1997-08-01,20.5833333333333,946.366666666667,22.7333333333333
"213",1997-09-01,21.175,945.358333333333,22.9916666666667
"214",1997-10-01,21.22,943.04,25.54
"215",1997-11-01,21.584375,NA,NA
"216",1997-12-01,21.7696202531646,NA,24.326582278481
"217",1998-01-01,NA,NA,NA
"218",1998-02-01,22.0379746835443,NA,26.2354430379747
"219",1998-03-01,NA,NA,25.6694444444444
"220",1998-04-01,NA,NA,26.1660714285714
"221",1998-05-01,NA,NA,NA
"222",1998-06-01,NA,946.355813953488,24.2906976744186
"223",1998-07-01,NA,NA,23.553488372093
"224",1998-08-01,20.775,NA,NA
"225",1998-09-01,NA,NA,23.39765625
"226",1998-10-01,NA,NA,NA
"227",1998-11-01,NA,NA,NA
"228",1998-12-01,NA,NA,NA
"229",1999-01-01,NA,NA,24.5024691358025
"230",1999-02-01,21.2798561151079,943.21726618705,24.236690647482
"231",1999-03-01,NA,NA,25.0903225806452
"232",1999-04-01,NA,NA,NA
"233",1999-05-01,21.2192307692308,NA,24.4576923076923
"234",1999-06-01,21.0068027210884,NA,23.8823129251701
"235",1999-07-01,20.2460526315789,NA,23.2993421052632
"236",1999-08-01,NA,NA,NA
"237",1999-09-01,20.5541176470588,NA,23.5694117647059
"238",1999-10-01,NA,NA,NA
"239",1999-11-01,21.2605263157895,NA,23.6355263157895
"240",1999-12-01,21.1,NA,24.4891089108911
"241",2000-01-01,NA,NA,NA
"242",2000-02-01,20.9321167883212,NA,25.0124087591241
"243",2000-03-01,21.0234042553192,NA,26.136170212766
"244",2000-04-01,NA,NA,NA
"245",2000-05-01,NA,NA,NA
"246",2000-06-01,NA,NA,NA
"247",2000-07-01,20.3315217391304,NA,23.3391304347826
"248",2000-08-01,NA,NA,NA
"249",2000-09-01,20.7991525423729,NA,24.1025423728814
"250",2000-10-01,NA,NA,24.3439655172414
"251",2000-11-01,20.7423076923077,NA,24.1012820512821
"252",2000-12-01,21.1888888888889,NA,24.8861111111111
"253",2001-01-01,20.4271186440678,NA,25.1966101694915
"254",2001-02-01,NA,NA,NA
"255",2001-03-01,NA,NA,NA
"256",2001-04-01,21.4259615384615,NA,25.3836538461538
"257",2001-05-01,21.6678832116788,NA,25.2620437956204
"258",2001-06-01,20.9605839416058,NA,NA
"259",2001-07-01,19.3810344827586,NA,22.2344827586207
"260",2001-08-01,NA,NA,NA
"261",2001-09-01,NA,NA,24.1110169491525
"262",2001-10-01,21.3130434782609,NA,24.2078260869565
"263",2001-11-01,NA,NA,NA
"264",2001-12-01,21.8380597014925,NA,NA
"265",2002-01-01,21.7,NA,25.4075862068966
"266",2002-02-01,NA,NA,NA
"267",2002-03-01,NA,NA,NA
"268",2002-04-01,22.0852941176471,NA,25.7176470588235
"269",2002-05-01,NA,NA,NA
"270",2002-06-01,21.6006289308176,NA,24.837106918239
"271",2002-07-01,NA,NA,24.3666666666667
"272",2002-08-01,NA,NA,24.0981481481481
"273",2002-09-01,NA,NA,NA
"274",2002-10-01,NA,NA,NA
"275",2002-11-01,NA,NA,NA
"276",2002-12-01,21.4691780821918,NA,25.1109589041096
"277",2003-01-01,21.4487012987013,NA,NA
"278",2003-02-01,21.5175438596491,NA,26.3780701754386
"279",2003-03-01,21.85,NA,25.659375
"280",2003-04-01,21.7419642857143,NA,25.2348214285714
"281",2003-05-01,NA,NA,NA
"282",2003-06-01,NA,NA,NA
"283",2003-07-01,21.1771604938272,NA,24.3679012345679
"284",2003-08-01,NA,NA,NA
"285",2003-09-01,NA,NA,NA
"286",2003-10-01,NA,NA,NA
"287",2003-11-01,NA,NA,NA
"288",2003-12-01,21.7776470588235,NA,25.4964705882353
"289",2004-01-01,NA,NA,25.5848101265823
"290",2004-02-01,NA,NA,NA
"291",2004-03-01,NA,NA,NA
"292",2004-04-01,21.999375,NA,26.1475
"293",2004-05-01,NA,NA,NA
"294",2004-06-01,23.7529411764706,NA,23.3647058823529
"295",2004-07-01,NA,NA,NA
"296",2004-08-01,20.7130434782609,NA,NA
"297",2004-09-01,NA,NA,24.0043956043956
"298",2004-10-01,NA,NA,NA
"299",2004-11-01,21.3472527472527,NA,25.0791208791209
"300",2004-12-01,NA,NA,NA
"301",2005-01-01,NA,NA,NA
"302",2005-02-01,22.3645569620253,NA,26.6379746835443
"303",2005-03-01,22.0633333333333,NA,25.5283333333333
"304",2005-04-01,NA,NA,NA
"305",2005-05-01,21.5605263157895,NA,25.9324561403509
"306",2005-06-01,NA,NA,24.9962264150943
"307",2005-07-01,20.7356435643564,NA,23.6554455445545
"308",2005-08-01,20.5631578947368,NA,24.2736842105263
"309",2005-09-01,21.2108910891089,NA,NA
"310",2005-10-01,NA,NA,24.8462264150943
"311",2005-11-01,21.7023529411765,NA,25.7105882352941
"312",2005-12-01,NA,NA,NA
"313",2006-01-01,NA,NA,25.7576086956522
"314",2006-02-01,21.7593406593407,NA,25.7010989010989
"315",2006-03-01,21.6445652173913,NA,26.6423913043478
"316",2006-04-01,NA,NA,NA
"317",2006-05-01,21.6072727272727,NA,24.9745454545455
"318",2006-06-01,NA,NA,NA
"319",2006-07-01,NA,NA,24.3361344537815
"320",2006-08-01,NA,NA,24.2537190082645
"321",2006-09-01,20.9335877862595,NA,24.4709923664122
"322",2006-10-01,21.4955752212389,NA,26.0398230088496
"323",2006-11-01,21.4203703703704,NA,25.6259259259259
"324",2006-12-01,NA,NA,NA
"325",2007-01-01,NA,NA,NA
"326",2007-02-01,NA,NA,26.5612068965517
"327",2007-03-01,21.3893939393939,NA,26.9333333333333
"328",2007-04-01,23.1,NA,24.4
"329",2007-05-01,NA,NA,NA
"330",2007-06-01,21.3741573033708,NA,24.847191011236
"331",2007-07-01,NA,NA,23.696261682243
"332",2007-08-01,20.6,NA,24.2779411764706
"333",2007-09-01,21.1226666666667,NA,24.324
"334",2007-10-01,21.2606557377049,NA,NA
"335",2007-11-01,NA,NA,NA
"336",2007-12-01,NA,NA,25.5639344262295
"337",2008-01-01,NA,NA,NA
"338",2008-02-01,20.8434782608696,NA,26.8095652173913
"339",2008-03-01,21.0916666666667,NA,26.3333333333333
"340",2008-04-01,21.3990291262136,NA,25.5631067961165
"341",2008-05-01,21.7139130434783,NA,NA
"342",2008-06-01,NA,NA,24.9140350877193
"343",2008-07-01,NA,NA,NA
"344",2008-08-01,21.1177570093458,NA,24.9514018691589
"345",2008-09-01,21.5072727272727,NA,25.3436363636364
"346",2008-10-01,NA,NA,NA
"347",2008-11-01,21.2830357142857,NA,26.0401785714286
"348",2008-12-01,21.6928571428571,NA,NA
"349",2009-01-01,NA,NA,NA
"350",2009-02-01,21.424,NA,26.193
"351",2009-03-01,21.9714285714286,NA,NA
"352",2009-04-01,22.0039473684211,NA,26.4078947368421
"353",2009-05-01,NA,NA,26.1827272727273
"354",2009-06-01,21.514953271028,NA,25.1383177570093
"355",2009-07-01,NA,NA,NA
"356",2009-08-01,NA,NA,NA
"357",2009-09-01,21.3285714285714,NA,25.7333333333333
"358",2009-10-01,NA,NA,NA
"359",2009-11-01,21.4961904761905,NA,25.0533333333333
"360",2009-12-01,21.9417582417582,NA,25.9241758241758
"361",2010-01-01,NA,NA,NA
"362",2010-02-01,22.2387096774194,NA,26.4387096774194
"363",2010-03-01,22.9174311926606,NA,26.8816513761468
"364",2010-04-01,NA,NA,NA
"365",2010-05-01,22.8173228346457,NA,26.6913385826772
"366",2010-06-01,21.8147540983607,NA,25.0704918032787
"367",2010-07-01,21.0095652173913,NA,24.1495652173913
"368",2010-08-01,NA,NA,NA
"369",2010-09-01,20.9842105263158,NA,25.6868421052632
"370",2010-10-01,21.5295454545455,NA,NA
"371",2010-11-01,NA,NA,NA
"372",2010-12-01,21.6494252873563,NA,25.6413793103448
"373",2011-01-01,21.2485148514851,NA,25.939603960396
"374",2011-02-01,NA,NA,NA
"375",2011-03-01,21.9897435897436,NA,26.8239316239316
"376",2011-04-01,21.919298245614,NA,26.2210526315789
"377",2011-05-01,NA,NA,NA
"378",2011-06-01,21.3558139534884,NA,25.0767441860465
"379",2011-07-01,NA,NA,24.2348837209302
"380",2011-08-01,NA,NA,24.0326923076923
"381",2011-09-01,NA,NA,NA
"382",2011-10-01,21.46,NA,NA
"383",2011-11-01,NA,NA,NA
"384",2011-12-01,20.8943396226415,NA,25.2207547169811
"385",2012-01-01,20.4666666666667,NA,25.3666666666667
"386",2012-02-01,NA,NA,NA
"387",2012-03-01,NA,NA,NA
"388",2012-04-01,NA,NA,NA
"389",2012-05-01,NA,NA,NA
"390",2012-06-01,20.6,NA,24.2
"391",2012-07-01,NA,NA,NA
"392",2012-08-01,NA,NA,NA
"393",2012-09-01,NA,NA,NA
"394",2012-10-01,NA,NA,NA
"395",2012-11-01,NA,NA,NA
"396",2012-12-01,23.7,1007.3,28
"397",2013-01-01,21.9818181818182,NA,26.8
"398",2013-02-01,21.6854838709677,NA,26.3709677419355
"399",2013-03-01,21.7243243243243,NA,26.6905405405405
"400",2013-04-01,21.735593220339,NA,26.1101694915254
"401",2013-05-01,22.684375,NA,26.971875
"402",2013-06-01,22.3449275362319,NA,26.4739130434783
"403",2013-07-01,NA,NA,NA
"404",2013-08-01,20.3404494382022,NA,NA
"405",2013-09-01,21.7746835443038,NA,26.0835443037975
"406",2013-10-01,22.375641025641,NA,26.2038461538462
"407",2013-11-01,22.612,NA,26.3306666666667
"408",2013-12-01,22.9493975903614,NA,27.3626506024096
"409",2014-01-01,23.3701149425287,NA,27.7689655172414
"410",2014-02-01,22.9012195121951,NA,27.9817073170732
"411",2014-03-01,22.7725274725275,NA,NA
"412",2014-04-01,22.8759259259259,NA,28.0851851851852
"413",2014-05-01,22.5152173913043,NA,27.5326086956522
"414",2014-06-01,22.4963855421687,NA,26.5807228915663
"415",2014-07-01,21.2011111111111,NA,24.7055555555556
"416",2014-08-01,20.7831460674157,NA,24.8056179775281
"417",2014-09-01,21.51125,NA,26.01875
"418",2014-10-01,22.0619047619048,NA,26.3654761904762
"419",2014-11-01,21.9234375,NA,26.5546875
"420",2014-12-01,22.0924050632911,NA,26.8518987341772
"421",2015-01-01,20.9538461538462,944.964102564103,27.55
"422",2015-02-01,21.9573333333333,943.662666666667,27.4293333333333
"423",2015-03-01,22.1525641025641,944.173076923077,28.3166666666667
"424",2015-04-01,22.1613636363636,944.169318181818,27.7295454545455
"425",2015-05-01,22.4458823529412,944.844705882353,27.3717647058824
"426",2015-06-01,21.9988636363636,946.484090909091,25.7215909090909
"427",2015-07-01,21.194623655914,NA,25.3774193548387
"428",2015-08-01,NA,945.89625,25.44625
"429",2015-09-01,NA,946.698809523809,26.5214285714286
"430",2015-10-01,NA,NA,NA
"431",2015-11-01,21.944,944.408,26.4093333333333
"432",2015-12-01,21.0348314606742,945.88202247191,27.5505617977528
"433",2016-01-01,21.8093023255814,944.594186046512,28.3941860465116
"434",2016-02-01,21.9735632183908,NA,29.0459770114943
"435",2016-03-01,22.3802197802198,944.375824175824,27.6065934065934
"436",2016-04-01,22.616091954023,943.798850574713,27.7954022988506
"437",2016-05-01,22.6766666666667,945.727777777778,27.2111111111111
"438",2016-06-01,21.9348837209302,945.102325581395,26.5116279069767
"439",2016-07-01,21.4847826086957,946.813043478261,25.5728260869565
"440",2016-08-01,21.5708860759494,946.462025316456,25.4708860759494
"441",2016-09-01,21.879012345679,945.974074074074,26.4765432098765
"442",2016-10-01,NA,944.110465116279,26.3813953488372
"443",2016-11-01,22.4684210526316,944.321052631579,26.6342105263158
"444",2016-12-01,NA,945.7,26.6223880597015
