"","date","dewtemp","pressure","temp"
"162",1993-06-01,NA,NA,24.2698924731183
"163",1993-07-01,NA,NA,23.4339285714286
"164",1993-08-01,20.772,NA,23.134
"165",1993-09-01,21.6836734693878,953.561224489796,25.8795918367347
"166",1993-10-01,NA,NA,NA
"167",1993-11-01,21.4891304347826,NA,NA
"168",1993-12-01,NA,952.893617021277,NA
"169",1994-01-01,21.8703703703704,951.977777777778,25.5555555555556
"170",1994-02-01,NA,952.564179104478,NA
"171",1994-03-01,NA,NA,25.7952702702703
"172",1994-04-01,NA,NA,NA
"173",1994-05-01,NA,NA,25.2868965517241
"174",1994-06-01,NA,NA,NA
"175",1994-07-01,20.3929577464789,NA,22.2929577464789
"176",1994-08-01,20.3598540145985,NA,NA
"177",1994-09-01,NA,NA,NA
"178",1994-10-01,21.2681318681319,NA,24.032967032967
"179",1994-11-01,21.6788732394366,952.670422535211,24.6732394366197
"180",1994-12-01,21.6969696969697,952.589393939394,25.0515151515152
"181",1995-01-01,22.3307692307692,953.063461538462,25.2346153846154
"182",1995-02-01,21.6036144578313,953.072289156627,24.9698795180723
"183",1995-03-01,21.6611111111111,NA,25.7088888888889
"184",1995-04-01,NA,NA,26.491
"185",1995-05-01,22.3606837606838,NA,25.6179487179487
"186",1995-06-01,21.4455445544554,NA,23.9564356435644
"187",1995-07-01,20.3365384615385,NA,23.2134615384615
"188",1995-08-01,NA,NA,23.9157894736842
"189",1995-09-01,NA,NA,NA
"190",1995-10-01,NA,NA,NA
"191",1995-11-01,21.7378378378378,952.875675675676,24.5702702702703
"192",1995-12-01,20.85,954.066666666667,23.15
"193",1996-01-01,NA,NA,NA
"194",1996-02-01,NA,NA,NA
"195",1996-03-01,21.8,949.7,23
"196",1996-04-01,NA,NA,NA
"197",1996-05-01,NA,NA,NA
"198",1996-06-01,21.2222222222222,954.018518518518,23.2962962962963
"199",1996-07-01,19.7393258426966,NA,22.2314606741573
"200",1996-08-01,20.1209302325581,NA,23.0860465116279
"201",1996-09-01,20.8266666666667,953.068,24.4346666666667
"202",1996-10-01,21.6923076923077,953.342307692308,24.7923076923077
"203",1996-11-01,21.9538461538462,952.330769230769,NA
"204",1996-12-01,NA,NA,23.173
"205",1997-01-01,22.0733333333333,NA,24.5093333333333
"206",1997-02-01,21.6375,952.55625,25.065625
"207",1997-03-01,22.115306122449,951.410204081633,25.2928571428571
"208",1997-04-01,21.9680555555556,953.018055555556,24.6451388888889
"209",1997-05-01,22.255652173913,NA,24.875652173913
"210",1997-06-01,21.580612244898,NA,23.8969387755102
"211",1997-07-01,20.62,955.62,21.92
"212",1997-08-01,20.9,955.733333333333,21.8833333333333
"213",1997-09-01,21.65,953.941666666667,23.5666666666667
"214",1997-10-01,21.22,952.06,25.1
"215",1997-11-01,NA,NA,NA
"216",1997-12-01,21.9842105263158,952.476315789474,23.8921052631579
"217",1998-01-01,NA,NA,NA
"218",1998-02-01,22.7471428571429,953.261428571429,26.4528571428571
"219",1998-03-01,22.6342105263158,952.118421052632,25.4421052631579
"220",1998-04-01,NA,NA,26.8870967741935
"221",1998-05-01,22.8740384615385,NA,26.0326923076923
"222",1998-06-01,22.337037037037,955.737037037037,24.8314814814815
"223",1998-07-01,20.7783505154639,955.098969072165,23.2309278350515
"224",1998-08-01,20.8488095238095,NA,24.2309523809524
"225",1998-09-01,NA,NA,NA
"226",1998-10-01,21.0214953271028,954.066355140187,24.2841121495327
"227",1998-11-01,NA,NA,NA
"228",1998-12-01,21.4711267605634,NA,NA
"229",1999-01-01,21.5945054945055,951.702197802198,24.3703296703297
"230",1999-02-01,21.4435483870968,NA,24.7491935483871
"231",1999-03-01,NA,NA,NA
"232",1999-04-01,21.8153846153846,952.569230769231,24.63
"233",1999-05-01,NA,NA,NA
"234",1999-06-01,NA,NA,23.877037037037
"235",1999-07-01,NA,NA,NA
"236",1999-08-01,20.5367346938776,954.531292517007,23.4795918367347
"237",1999-09-01,NA,NA,NA
"238",1999-10-01,NA,NA,NA
"239",1999-11-01,21.0329787234043,NA,23.486170212766
"240",1999-12-01,21.4510204081633,NA,NA
"241",2000-01-01,NA,NA,NA
"242",2000-02-01,21.4872222222222,NA,24.2488888888889
"243",2000-03-01,21.613475177305,950.860992907801,NA
"244",2000-04-01,21.2,949.1,30.5
"245",2000-05-01,NA,NA,NA
"246",2000-06-01,21.4070652173913,954.008152173913,24.0576086956522
"247",2000-07-01,20.236231884058,954.147826086957,22.6550724637681
"248",2000-08-01,NA,NA,NA
"249",2000-09-01,20.6396946564886,953.235877862595,24.5129770992366
"250",2000-10-01,21.5231404958678,953.422314049587,24.7487603305785
"251",2000-11-01,NA,NA,24.071098265896
"252",2000-12-01,21.5543209876543,953.192592592593,23.9530864197531
"253",2001-01-01,21.4454545454545,952.781818181818,25.5431818181818
"254",2001-02-01,21.7818965517241,952.008620689655,25.1189655172414
"255",2001-03-01,21.4307692307692,NA,24.7335164835165
"256",2001-04-01,NA,NA,NA
"257",2001-05-01,21.8186170212766,NA,25.1856382978723
"258",2001-06-01,20.9145945945946,953.647567567568,23.5789189189189
"259",2001-07-01,20.0743169398907,954.977049180328,22.3327868852459
"260",2001-08-01,NA,NA,NA
"261",2001-09-01,20.1605263157895,954.516842105263,23.3547368421053
"262",2001-10-01,21.0887573964497,953.418934911243,NA
"263",2001-11-01,NA,NA,23.9972027972028
"264",2001-12-01,21.6007692307692,952.31,24.4607692307692
"265",2002-01-01,21.5058394160584,952.77299270073,24.9956204379562
"266",2002-02-01,21.7364705882353,952.428823529412,25.5135294117647
"267",2002-03-01,21.7170542635659,NA,25.4348837209302
"268",2002-04-01,22.0104166666667,951.04375,25.55625
"269",2002-05-01,22.071978021978,NA,NA
"270",2002-06-01,NA,NA,NA
"271",2002-07-01,20.7471428571429,955.462857142857,23.3428571428571
"272",2002-08-01,NA,NA,NA
"273",2002-09-01,NA,955.068817204301,24.3435483870968
"274",2002-10-01,NA,NA,24.1523255813953
"275",2002-11-01,NA,NA,NA
"276",2002-12-01,NA,NA,NA
"277",2003-01-01,21.6350318471338,NA,NA
"278",2003-02-01,NA,NA,NA
"279",2003-03-01,21.941935483871,951.88064516129,25.6782258064516
"280",2003-04-01,22.019387755102,952.527551020408,26.0122448979592
"281",2003-05-01,NA,NA,NA
"282",2003-06-01,21.4518292682927,NA,24.3451219512195
"283",2003-07-01,20.9171717171717,955.00404040404,23.5353535353535
"284",2003-08-01,NA,NA,NA
"285",2003-09-01,20.7121951219512,NA,NA
"286",2003-10-01,21.2709677419355,NA,NA
"287",2003-11-01,NA,952.635820895522,23.8626865671642
"288",2003-12-01,21.7020512820513,NA,24.5261538461538
"289",2004-01-01,22.1727272727273,NA,24.8128342245989
"290",2004-02-01,21.6862857142857,952.437714285714,25.3451428571429
"291",2004-03-01,22.1172932330827,NA,25.4037593984962
"292",2004-04-01,22.1845714285714,951.301714285714,25.62
"293",2004-05-01,22.1802816901408,NA,24.7485915492958
"294",2004-06-01,21.03125,955.1,23.1125
"295",2004-07-01,20.549,NA,23.15
"296",2004-08-01,20.6103092783505,NA,24.2030927835052
"297",2004-09-01,21.0476635514019,NA,23.6121495327103
"298",2004-10-01,21.0456,NA,23.8352
"299",2004-11-01,NA,NA,NA
"300",2004-12-01,NA,NA,NA
"301",2005-01-01,21.5943661971831,952.414084507042,24.9197183098592
"302",2005-02-01,NA,NA,NA
"303",2005-03-01,22.4820895522388,952.068656716418,25.9179104477612
"304",2005-04-01,22.1418032786885,NA,25.1016393442623
"305",2005-05-01,21.9934210526316,953.194736842105,NA
"306",2005-06-01,NA,NA,NA
"307",2005-07-01,20.6141414141414,955.540404040404,23.1050505050505
"308",2005-08-01,20.4277777777778,954.741666666667,23.5972222222222
"309",2005-09-01,NA,NA,NA
"310",2005-10-01,NA,NA,NA
"311",2005-11-01,21.5027272727273,952.508181818182,24.2545454545455
"312",2005-12-01,NA,NA,24.1681818181818
"313",2006-01-01,22.1613138686131,NA,NA
"314",2006-02-01,22.1302325581395,951.990697674419,25.2806201550388
"315",2006-03-01,22.0756756756757,951.535135135135,25.9045045045045
"316",2006-04-01,22.3153153153153,951.621621621622,25.8477477477477
"317",2006-05-01,NA,NA,NA
"318",2006-06-01,21.60625,953.388194444444,24.7118055555556
"319",2006-07-01,NA,955.465714285714,23.4819047619048
"320",2006-08-01,20.5,951.825490196078,23.0058823529412
"321",2006-09-01,21.1592592592593,NA,24.6148148148148
"322",2006-10-01,NA,NA,25.3797385620915
"323",2006-11-01,21.4905660377358,NA,24.4924528301887
"324",2006-12-01,NA,NA,NA
"325",2007-01-01,NA,NA,NA
"326",2007-02-01,NA,NA,NA
"327",2007-03-01,NA,NA,NA
"328",2007-04-01,NA,NA,NA
"329",2007-05-01,NA,NA,NA
"330",2007-06-01,NA,NA,NA
"331",2007-07-01,NA,NA,NA
"332",2007-08-01,NA,NA,NA
"333",2007-09-01,NA,NA,NA
"334",2007-10-01,NA,NA,NA
"335",2007-11-01,NA,NA,26.5454545454545
"336",2007-12-01,22.86,953.6,NA
"337",2008-01-01,22.4181818181818,953.345454545455,23.6818181818182
"338",2008-02-01,23.075,952.741666666667,27.1291666666667
"339",2008-03-01,NA,NA,26.9280701754386
"340",2008-04-01,22.4953846153846,950.586153846154,27.0861538461538
"341",2008-05-01,22.8481481481481,952.491358024691,26.4283950617284
"342",2008-06-01,NA,NA,NA
"343",2008-07-01,21.4154761904762,955.411904761905,24.0630952380952
"344",2008-08-01,21.7,953.55,24.4588235294118
"345",2008-09-01,22.6619047619048,953.528571428571,25.1619047619048
"346",2008-10-01,NA,NA,NA
"347",2008-11-01,22.7947368421053,952.633684210526,NA
"348",2008-12-01,23.0189473684211,952.206315789474,25.54
"349",2009-01-01,22.7913043478261,952.270652173913,NA
"350",2009-02-01,NA,NA,NA
"351",2009-03-01,NA,NA,NA
"352",2009-04-01,23.3205128205128,NA,26.7884615384615
"353",2009-05-01,NA,NA,NA
"354",2009-06-01,22.6095238095238,954.434523809524,25.0666666666667
"355",2009-07-01,22.1123595505618,NA,23.6337078651685
"356",2009-08-01,NA,NA,NA
"357",2009-09-01,22.55,954.628125,25.5171875
"358",2009-10-01,NA,NA,NA
"359",2009-11-01,22.8584269662921,952.044943820225,25.2685393258427
"360",2009-12-01,NA,NA,NA
"361",2010-01-01,NA,NA,NA
"362",2010-02-01,NA,NA,NA
"363",2010-03-01,NA,NA,NA
"364",2010-04-01,23.0333333333333,953.066666666667,25.8333333333333
"365",2010-05-01,22.6,953.630769230769,26.6384615384615
"366",2010-06-01,21.9333333333333,955.083333333333,27.0333333333333
"367",2010-07-01,NA,NA,NA
"368",2010-08-01,20.8362068965517,954.629310344828,24.601724137931
"369",2010-09-01,21.1294117647059,954.662745098039,25.8529411764706
"370",2010-10-01,NA,NA,NA
"371",2010-11-01,21.8431818181818,951.204545454545,26.6477272727273
"372",2010-12-01,21.6740740740741,NA,26.462962962963
"373",2011-01-01,21.1392857142857,951.107142857143,25.6767857142857
"374",2011-02-01,NA,951.536470588235,25.8717647058824
"375",2011-03-01,21.5555555555556,NA,27.1313131313131
"376",2011-04-01,22.0317307692308,NA,27.2211538461538
"377",2011-05-01,22.5769230769231,NA,26.8384615384615
"378",2011-06-01,21.5989583333333,NA,24.5447916666667
"379",2011-07-01,20.770297029703,951.30495049505,23.9861386138614
"380",2011-08-01,20.6720588235294,954.448529411765,NA
"381",2011-09-01,21.2379746835443,954.483544303797,25.6189873417722
"382",2011-10-01,21.6938144329897,NA,25.6773195876289
"383",2011-11-01,21.8538461538462,952.08021978022,26.1318681318681
"384",2011-12-01,21.9021978021978,952.396703296703,26.221978021978
"385",2012-01-01,NA,NA,NA
"386",2012-02-01,21.7155844155844,NA,25.2285714285714
"387",2012-03-01,22.6326086956522,NA,27.3010869565217
"388",2012-04-01,22.852,NA,27.436
"389",2012-05-01,22.3936170212766,NA,26.8276595744681
"390",2012-06-01,NA,NA,NA
"391",2012-07-01,20.1886597938144,NA,23.319587628866
"392",2012-08-01,20.7474358974359,NA,24.9487179487179
"393",2012-09-01,21.3126436781609,NA,25.4804597701149
"394",2012-10-01,21.5676767676768,NA,25.5656565656566
"395",2012-11-01,NA,NA,25.9313131313131
"396",2012-12-01,NA,NA,NA
"397",2013-01-01,21.6011494252874,NA,26.8942528735632
"398",2013-02-01,21.9402173913043,NA,27.0891304347826
"399",2013-03-01,22.1871287128713,NA,27.1415841584158
"400",2013-04-01,22.2732558139535,NA,27.5767441860465
"401",2013-05-01,22.3462264150943,NA,26.6905660377358
"402",2013-06-01,21.6011363636364,NA,24.6306818181818
"403",2013-07-01,20.816,NA,23.105
"404",2013-08-01,20.4333333333333,NA,24.6607142857143
"405",2013-09-01,21.7111111111111,NA,NA
"406",2013-10-01,21.8683673469388,NA,25.6969387755102
"407",2013-11-01,22.1796460176991,NA,25.6424778761062
"408",2013-12-01,NA,NA,25.7286956521739
"409",2014-01-01,22.6631578947368,NA,26.0412280701754
"410",2014-02-01,22.6663157894737,NA,26.7168421052632
"411",2014-03-01,22.6025641025641,NA,26.8606837606838
"412",2014-04-01,22.6666666666667,NA,26.4653333333333
"413",2014-05-01,22.8695652173913,NA,26.1591304347826
"414",2014-06-01,22.7177083333333,NA,25.1145833333333
"415",2014-07-01,20.8601851851852,NA,23.4935185185185
"416",2014-08-01,20.8936363636364,NA,23.5972727272727
"417",2014-09-01,NA,NA,26.0883720930233
"418",2014-10-01,22.6625,NA,26.3364583333333
"419",2014-11-01,22.2659340659341,NA,26.2142857142857
"420",2014-12-01,22.1441558441558,950.916883116883,25.9766233766234
"421",2015-01-01,21.7044444444444,953.932222222222,26.6222222222222
"422",2015-02-01,22.5696629213483,NA,26.7561797752809
"423",2015-03-01,22.5571428571429,952.241558441558,27.4805194805195
"424",2015-04-01,NA,953.220512820513,27.4141025641026
"425",2015-05-01,22.7395348837209,953.910465116279,27.0418604651163
"426",2015-06-01,21.9193181818182,955.807954545455,24.7477272727273
"427",2015-07-01,21.3901960784314,955.333333333333,24.4196078431373
"428",2015-08-01,21.2628865979381,954.811340206186,24.6453608247423
"429",2015-09-01,21.7755102040816,954.736734693878,25.5734693877551
"430",2015-10-01,22.1939024390244,NA,26.9634146341463
"431",2015-11-01,22.1083333333333,NA,26.2010416666667
"432",2015-12-01,21.7776699029126,NA,26.9485436893204
"433",2016-01-01,21.995,953.598,27.808
"434",2016-02-01,22.5221052631579,952.873684210526,28.2073684210526
"435",2016-03-01,22.5673267326733,953.450495049505,27.4594059405941
"436",2016-04-01,22.8958762886598,952.790721649485,27.9226804123711
"437",2016-05-01,22.6181818181818,954.181818181818,27.1969696969697
"438",2016-06-01,21.7252631578947,955.932631578947,25.3894736842105
"439",2016-07-01,21.2028846153846,955.399038461538,24.6605769230769
"440",2016-08-01,21.195145631068,NA,NA
"441",2016-09-01,21.3351063829787,954.687234042553,26.7574468085106
"442",2016-10-01,21.7704545454545,NA,26.9625
"443",2016-11-01,21.8247058823529,952.54,27.3423529411765
"444",2016-12-01,22.0191011235955,952.494382022472,27.0550561797753
