"","date","dewtemp","pressure","temp"
"165",1993-09-01,NA,NA,NA
"166",1993-10-01,NA,NA,NA
"167",1993-11-01,NA,NA,NA
"168",1993-12-01,22.7407185628743,NA,NA
"169",1994-01-01,22.3241176470588,NA,25.7647058823529
"170",1994-02-01,NA,NA,26.8630872483221
"171",1994-03-01,NA,NA,NA
"172",1994-04-01,NA,NA,NA
"173",1994-05-01,NA,NA,NA
"174",1994-06-01,NA,NA,NA
"175",1994-07-01,22.5075949367089,NA,25.3924050632911
"176",1994-08-01,22.2890243902439,NA,24.7865853658537
"177",1994-09-01,22.4443037974684,NA,NA
"178",1994-10-01,22.2045454545455,NA,24.1272727272727
"179",1994-11-01,22.7378378378378,NA,25.1621621621622
"180",1994-12-01,NA,NA,25.2067226890756
"181",1995-01-01,NA,NA,25.5838383838384
"182",1995-02-01,22.8407407407407,NA,24.6148148148148
"183",1995-03-01,NA,NA,NA
"184",1995-04-01,22.832,NA,25.044
"185",1995-05-01,23.1965517241379,NA,26.3551724137931
"186",1995-06-01,NA,NA,NA
"187",1995-07-01,22.5756756756757,NA,24.6162162162162
"188",1995-08-01,NA,NA,24.9377551020408
"189",1995-09-01,22.7035294117647,NA,25.2658823529412
"190",1995-10-01,22.4961538461538,NA,24.5846153846154
"191",1995-11-01,NA,NA,NA
"192",1995-12-01,22.6217391304348,NA,25.7630434782609
"193",1996-01-01,22.9142857142857,NA,25.9857142857143
"194",1996-02-01,22.6090909090909,NA,25.3969696969697
"195",1996-03-01,22.6887323943662,NA,25.5338028169014
"196",1996-04-01,22.7764705882353,NA,25.1014705882353
"197",1996-05-01,NA,NA,NA
"198",1996-06-01,22.9653333333333,NA,25.896
"199",1996-07-01,22.4841584158416,NA,24.4227722772277
"200",1996-08-01,22.2681818181818,NA,24.6272727272727
"201",1996-09-01,21.9410256410256,NA,24.1487179487179
"202",1996-10-01,22.34,NA,24.5
"203",1996-11-01,22.8511363636364,NA,24.5465909090909
"204",1996-12-01,22.6276315789474,NA,24.6302631578947
"205",1997-01-01,22.2372881355932,NA,25.7033898305085
"206",1997-02-01,NA,NA,25.975
"207",1997-03-01,22.8760869565217,NA,26.8380434782609
"208",1997-04-01,22.7964285714286,NA,25.9982142857143
"209",1997-05-01,23.0729411764706,NA,25.4388235294118
"210",1997-06-01,NA,NA,NA
"211",1997-07-01,NA,NA,NA
"212",1997-08-01,NA,NA,NA
"213",1997-09-01,NA,NA,NA
"214",1997-10-01,NA,NA,NA
"215",1997-11-01,NA,NA,NA
"216",1997-12-01,NA,NA,NA
"217",1998-01-01,23.3,NA,26.4
"218",1998-02-01,23.6027027027027,NA,28.0810810810811
"219",1998-03-01,23.3770491803279,NA,NA
"220",1998-04-01,NA,NA,27.2625
"221",1998-05-01,24.0102941176471,NA,27.0176470588235
"222",1998-06-01,23.5385964912281,NA,26.3508771929825
"223",1998-07-01,22.9277777777778,NA,25.3527777777778
"224",1998-08-01,22.7870967741936,NA,24.8145161290323
"225",1998-09-01,22.5641025641026,NA,24.2589743589744
"226",1998-10-01,NA,NA,NA
"227",1998-11-01,NA,NA,24.3475
"228",1998-12-01,22.9268292682927,NA,25.0463414634146
"229",1999-01-01,22.0935897435897,NA,25.5833333333333
"230",1999-02-01,NA,NA,26.5391304347826
"231",1999-03-01,NA,NA,NA
"232",1999-04-01,22.6884057971014,NA,26.1333333333333
"233",1999-05-01,NA,NA,NA
"234",1999-06-01,22.2538461538462,NA,24.5115384615385
"235",1999-07-01,22.4032258064516,NA,25.7870967741936
"236",1999-08-01,NA,NA,24.9462962962963
"237",1999-09-01,22.4088888888889,NA,NA
"238",1999-10-01,22.5657142857143,NA,25.2171428571429
"239",1999-11-01,22.2567567567568,NA,24.2891891891892
"240",1999-12-01,22.62,NA,25.4166666666667
"241",2000-01-01,22.6754716981132,NA,26.3584905660377
"242",2000-02-01,NA,NA,25.4660377358491
"243",2000-03-01,22.3407407407407,NA,27.1296296296296
"244",2000-04-01,22.4354838709677,NA,25.958064516129
"245",2000-05-01,22.6047619047619,NA,26.4214285714286
"246",2000-06-01,NA,NA,NA
"247",2000-07-01,22.409375,NA,24.6953125
"248",2000-08-01,21.7971428571429,NA,23.5257142857143
"249",2000-09-01,22.0950819672131,NA,24.7295081967213
"250",2000-10-01,NA,NA,24.879381443299
"251",2000-11-01,NA,NA,NA
"252",2000-12-01,NA,NA,25.3059405940594
"253",2001-01-01,21.9718446601942,NA,24.8718446601942
"254",2001-02-01,21.5021739130435,NA,26.420652173913
"255",2001-03-01,NA,NA,NA
"256",2001-04-01,22.844262295082,NA,25.9344262295082
"257",2001-05-01,NA,NA,NA
"258",2001-06-01,22.3315068493151,NA,25.4602739726027
"259",2001-07-01,NA,NA,NA
"260",2001-08-01,21.95,NA,24.92875
"261",2001-09-01,22.2144329896907,NA,25.0969072164948
"262",2001-10-01,NA,NA,NA
"263",2001-11-01,22.7,NA,25.1214953271028
"264",2001-12-01,NA,NA,NA
"265",2002-01-01,20.6118181818182,NA,24.7345454545455
"266",2002-02-01,21.8846153846154,NA,26.4365384615385
"267",2002-03-01,22.8663716814159,NA,26.9283185840708
"268",2002-04-01,22.86,NA,27.0133333333333
"269",2002-05-01,24.1,NA,27
"270",2002-06-01,NA,NA,NA
"271",2002-07-01,21.8,NA,24.4333333333333
"272",2002-08-01,23.06,NA,24.92
"273",2002-09-01,NA,NA,NA
"274",2002-10-01,NA,NA,NA
"275",2002-11-01,NA,NA,NA
"276",2002-12-01,21.9,NA,27.45
"277",2003-01-01,18.8,NA,20.4
"278",2003-02-01,NA,NA,NA
"279",2003-03-01,23.6,NA,33
"280",2003-04-01,22.9208333333333,NA,26.2541666666667
"281",2003-05-01,23.3876712328767,NA,26.2958904109589
"282",2003-06-01,23.5,NA,27.4
"283",2003-07-01,23.4,NA,26.7
"284",2003-08-01,NA,NA,NA
"285",2003-09-01,NA,NA,NA
"286",2003-10-01,23.25,NA,24.15
"287",2003-11-01,NA,NA,NA
"288",2003-12-01,24.9,NA,27.6
"289",2004-01-01,NA,NA,NA
"290",2004-02-01,22.9,972.3,23.2
"291",2004-03-01,19.8,NA,20.4
"292",2004-04-01,NA,NA,NA
"293",2004-05-01,24.5,NA,27.4
"294",2004-06-01,NA,NA,NA
"295",2004-07-01,NA,NA,NA
"296",2004-08-01,NA,NA,NA
"297",2004-09-01,23.45,NA,26.1
"298",2004-10-01,NA,NA,NA
"299",2004-11-01,NA,NA,NA
"300",2004-12-01,NA,NA,NA
"301",2005-01-01,NA,NA,NA
"302",2005-02-01,22.4,NA,23.6
"303",2005-03-01,23,NA,25
"304",2005-04-01,NA,NA,NA
"305",2005-05-01,NA,NA,NA
"306",2005-06-01,21.9666666666667,NA,23.2333333333333
"307",2005-07-01,NA,NA,NA
"308",2005-08-01,NA,NA,NA
"309",2005-09-01,NA,NA,NA
"310",2005-10-01,NA,NA,NA
"311",2005-11-01,22,NA,23.5
"312",2005-12-01,NA,NA,NA
"313",2006-01-01,NA,NA,NA
"314",2006-02-01,NA,NA,NA
"315",2006-03-01,NA,NA,NA
"316",2006-04-01,24.1,NA,25.5
"317",2006-05-01,NA,NA,NA
"318",2006-06-01,23.1,NA,24.5
"319",2006-07-01,NA,NA,NA
"320",2006-08-01,NA,NA,NA
"321",2006-09-01,NA,NA,NA
"322",2006-10-01,22.5,NA,24
"323",2006-11-01,NA,NA,NA
"324",2006-12-01,22.6,NA,23.2
"325",2007-01-01,NA,NA,NA
"326",2007-02-01,NA,NA,NA
"327",2007-03-01,23.0777777777778,NA,26.2777777777778
"328",2007-04-01,NA,NA,NA
"329",2007-05-01,23.210752688172,NA,26.4387096774194
"330",2007-06-01,22.6258064516129,NA,25.552688172043
"331",2007-07-01,22.631884057971,NA,25.404347826087
"332",2007-08-01,22.47,NA,24.75375
"333",2007-09-01,22.2434782608696,NA,24.7141304347826
"334",2007-10-01,22.043956043956,NA,25.0373626373626
"335",2007-11-01,22.21125,NA,25.12
"336",2007-12-01,22.5026666666667,NA,25.7386666666667
"337",2008-01-01,20.6108695652174,NA,25.4826086956522
"338",2008-02-01,20.8918918918919,NA,24.9216216216216
"339",2008-03-01,21.576,NA,25.984
"340",2008-04-01,22.6714285714286,NA,26.3964285714286
"341",2008-05-01,23.0571428571429,NA,26.5964285714286
"342",2008-06-01,22.7102040816327,NA,25.5469387755102
"343",2008-07-01,22.1935483870968,NA,24.8209677419355
"344",2008-08-01,22.1816666666667,NA,24.6433333333333
"345",2008-09-01,22.5344827586207,NA,25.7879310344828
"346",2008-10-01,22.4157303370787,NA,25.4089887640449
"347",2008-11-01,23.0223404255319,NA,25.8712765957447
"348",2008-12-01,22.9302752293578,NA,25.9137614678899
"349",2009-01-01,22.62,NA,25.5761904761905
"350",2009-02-01,22.2659793814433,NA,25.9226804123711
"351",2009-03-01,NA,NA,27.3327683615819
"352",2009-04-01,23.026875,NA,26.9375
"353",2009-05-01,22.9086419753086,NA,26.9376543209877
"354",2009-06-01,22.6191616766467,NA,25.3826347305389
"355",2009-07-01,22.758,NA,25.8133333333333
"356",2009-08-01,22.858024691358,NA,25.8358024691358
"357",2009-09-01,22.8152941176471,NA,26.0082352941176
"358",2009-10-01,22.6061728395062,NA,25.8604938271605
"359",2009-11-01,22.6133333333333,NA,25.4685714285714
"360",2009-12-01,23.0512820512821,NA,25.8931623931624
"361",2010-01-01,22.9673469387755,NA,26.8602040816327
"362",2010-02-01,23.3583333333333,NA,27.0101851851852
"363",2010-03-01,23.2417582417582,NA,27.0736263736264
"364",2010-04-01,23.8192307692308,NA,27.2298076923077
"365",2010-05-01,23.777,974.227,26.732
"366",2010-06-01,23.2312,976.4776,25.5048
"367",2010-07-01,22.8428571428571,976.345535714286,24.8392857142857
"368",2010-08-01,23.0991304347826,975.82,25.595652173913
"369",2010-09-01,22.6013513513514,975.447297297297,24.7918918918919
"370",2010-10-01,22.6146853146853,973.836363636364,25.2048951048951
"371",2010-11-01,22.0798449612403,973.867441860465,24.3829457364341
"372",2010-12-01,22.0586666666667,972.492666666667,25.5166666666667
"373",2011-01-01,19.6671232876712,972.782191780822,24.3993150684932
"374",2011-02-01,22.1712121212121,972.792424242424,24.9212121212121
"375",2011-03-01,22.5353846153846,973.064615384615,25.6107692307692
"376",2011-04-01,22.759375,972.55,25.040625
"377",2011-05-01,23.0596774193548,974.346774193548,25.3177419354839
"378",2011-06-01,22.6811594202899,975.253623188406,25.3007246376812
"379",2011-07-01,NA,975.348888888889,25.282962962963
"380",2011-08-01,22.3441379310345,975.77724137931,24.7593103448276
"381",2011-09-01,21.9351724137931,976.108965517241,24.1558620689655
"382",2011-10-01,22.4519736842105,974.311184210526,24.3526315789474
"383",2011-11-01,22.38,973.947142857143,24.74
"384",2011-12-01,22.0061538461538,973.84,25.6769230769231
"385",2012-01-01,20.4,973.346616541353,25.6736842105263
"386",2012-02-01,22.09453125,971.20859375,26.41171875
"387",2012-03-01,22.384328358209,973.607462686567,26.2014925373134
"388",2012-04-01,22.4535433070866,973.855118110236,26.5685039370079
"389",2012-05-01,22.252380952381,974.816326530612,25.7931972789116
"390",2012-06-01,22.6047297297297,976.128378378378,25.172972972973
"391",2012-07-01,22.1617834394904,976.224203821656,25.1114649681529
"392",2012-08-01,22.1184971098266,976.775722543353,25.0693641618497
"393",2012-09-01,22.2693430656934,976.89197080292,25.2525547445255
"394",2012-10-01,22.4860962566845,974.596256684492,25.4401069518717
"395",2012-11-01,22.4485436893204,974.447087378641,25.2364077669903
"396",2012-12-01,22.752,973.8715,25.7905
"397",2013-01-01,22.591847826087,974.299456521739,26.4978260869565
"398",2013-02-01,21.776,973.222857142857,26.8205714285714
"399",2013-03-01,23.1622448979592,973.566836734694,26.9979591836735
"400",2013-04-01,23.1067632850242,974.277777777778,26.4352657004831
"401",2013-05-01,23.1103626943005,NA,26.3093264248705
"402",2013-06-01,23.3491525423729,973.970621468927,26.2988700564972
"403",2013-07-01,22.4616216216216,976.334594594595,25.167027027027
"404",2013-08-01,22.4355769230769,975.832692307692,24.9533653846154
"405",2013-09-01,22.3037914691943,975.614691943128,25.2876777251185
"406",2013-10-01,22.4174157303371,975.423033707865,25.073595505618
"407",2013-11-01,22.3867724867725,974.179894179894,25.0719576719577
"408",2013-12-01,21.7287958115183,974.602094240838,25.2680628272251
"409",2014-01-01,22.5590697674419,974.076744186047,26.4962790697674
"410",2014-02-01,22.7670967741935,972.976774193548,27.1025806451613
"411",2014-03-01,22.6224489795918,973.727551020408,26.8408163265306
"412",2014-04-01,23.0195804195804,973.927972027972,26.4965034965035
"413",2014-05-01,23.2472972972973,974.492792792793,26.445045045045
"414",2014-06-01,23.0505154639175,975.478865979381,25.9371134020619
"415",2014-07-01,NA,976.394797687861,NA
"416",2014-08-01,22.6542222222222,976.394666666667,25.2231111111111
"417",2014-09-01,22.484347826087,976.102608695652,24.9717391304348
"418",2014-10-01,22.6451882845188,975.00460251046,25.4887029288703
"419",2014-11-01,22.4927272727273,974.535454545455,25.7386363636364
"420",2014-12-01,22.4189814814815,NA,25.5800925925926
"421",2015-01-01,18.6719387755102,975.538265306122,24.3066326530612
"422",2015-02-01,22.5445544554455,973.666336633663,26.5985148514851
"423",2015-03-01,23.0348717948718,973.051794871795,NA
"424",2015-04-01,23.0076233183857,975.02869955157,26.4
"425",2015-05-01,23.2200873362445,974.970742358079,26.4943231441048
"426",2015-06-01,23.0634259259259,976.133796296296,25.7421296296296
"427",2015-07-01,22.7555555555556,976.130666666667,25.9066666666667
"428",2015-08-01,22.77875,975.511666666667,25.5825
"429",2015-09-01,22.47899543379,975.486301369863,25.3689497716895
"430",2015-10-01,22.7479768786127,NA,25.4306358381503
"431",2015-11-01,22.7739726027397,974.743378995434,25.6310502283105
"432",2015-12-01,19.8913242009132,975.851598173516,24.9557077625571
"433",2016-01-01,19.6328703703704,975.028240740741,25.6208333333333
"434",2016-02-01,21.2329545454545,974.160227272727,27.4954545454545
"435",2016-03-01,23.3662921348315,NA,27.7089887640449
"436",2016-04-01,23.6403846153846,NA,27.3639423076923
"437",2016-05-01,23.4903083700441,975.789427312775,26.5722466960352
"438",2016-06-01,23.2897674418605,977.07488372093,25.7623255813953
"439",2016-07-01,23.1336363636364,976.358181818182,25.6518181818182
"440",2016-08-01,22.7609865470852,975.712556053812,25.642600896861
"441",2016-09-01,22.6136563876652,975.629074889868,25.4590308370044
"442",2016-10-01,22.7482300884956,974.06017699115,25.8256637168142
"443",2016-11-01,22.8,972.73623853211,25.694495412844
"444",2016-12-01,23.0991304347826,973.820869565217,25.9539130434783
