"","date","dewtemp","pressure","temp"
"163",1993-07-01,21.358064516129,NA,NA
"164",1993-08-01,NA,NA,24.2181818181818
"165",1993-09-01,21.084,NA,26.556
"166",1993-10-01,NA,NA,27.0530612244898
"167",1993-11-01,23.5581632653061,NA,NA
"168",1993-12-01,NA,NA,NA
"169",1994-01-01,23.0965517241379,NA,27.8965517241379
"170",1994-02-01,NA,NA,NA
"171",1994-03-01,NA,NA,NA
"172",1994-04-01,NA,NA,27.1765217391304
"173",1994-05-01,NA,NA,NA
"174",1994-06-01,NA,NA,25.2288
"175",1994-07-01,NA,NA,23.6875912408759
"176",1994-08-01,NA,NA,NA
"177",1994-09-01,21.9440476190476,NA,26.247619047619
"178",1994-10-01,23.1390243902439,NA,27.1073170731707
"179",1994-11-01,23.2666666666667,NA,27.5285714285714
"180",1994-12-01,NA,NA,26.8367647058824
"181",1995-01-01,24.0327868852459,NA,27.7147540983607
"182",1995-02-01,NA,NA,27.3150684931507
"183",1995-03-01,23.8932432432432,NA,27.8567567567568
"184",1995-04-01,24.0867346938775,NA,27.6918367346939
"185",1995-05-01,NA,NA,NA
"186",1995-06-01,22.5943820224719,NA,25.7224719101124
"187",1995-07-01,NA,NA,NA
"188",1995-08-01,21.2925925925926,NA,25.0197530864198
"189",1995-09-01,22.0301204819277,NA,26.7590361445783
"190",1995-10-01,NA,NA,26.9428571428571
"191",1995-11-01,23.3461538461538,NA,27.0846153846154
"192",1995-12-01,23.9833333333333,NA,27.7666666666667
"193",1996-01-01,24.5,NA,29
"194",1996-02-01,24.1,NA,32
"195",1996-03-01,23.3,NA,23.6
"196",1996-04-01,NA,NA,NA
"197",1996-05-01,24.1,NA,29.2
"198",1996-06-01,21.904,NA,25.456
"199",1996-07-01,19.6154929577465,NA,24.8140845070423
"200",1996-08-01,20.4701298701299,NA,24.8688311688312
"201",1996-09-01,21.912,NA,NA
"202",1996-10-01,22.6230769230769,NA,26.6230769230769
"203",1996-11-01,23.384,NA,26.7853333333333
"204",1996-12-01,23.609375,NA,26.6640625
"205",1997-01-01,NA,NA,NA
"206",1997-02-01,23.9853211009174,NA,27.9651376146789
"207",1997-03-01,23.7658227848101,NA,27.4341772151899
"208",1997-04-01,23.8460784313726,NA,27.7254901960784
"209",1997-05-01,23.5631578947368,NA,26.9078947368421
"210",1997-06-01,NA,NA,NA
"211",1997-07-01,22.06,914.42,23.52
"212",1997-08-01,21.175,903.65,24.725
"213",1997-09-01,22.08,903.32,25.48
"214",1997-10-01,23.6,907.65,33.1
"215",1997-11-01,23.4708333333333,929.039583333333,27.25
"216",1997-12-01,23.7950495049505,NA,28.0168316831683
"217",1998-01-01,24.5663461538462,NA,28.2721153846154
"218",1998-02-01,NA,NA,29.2509259259259
"219",1998-03-01,NA,NA,28.6852713178295
"220",1998-04-01,NA,952.610655737705,NA
"221",1998-05-01,24.5394957983193,NA,28.481512605042
"222",1998-06-01,NA,905.488983050847,26.5796610169492
"223",1998-07-01,21.403125,906.392708333333,NA
"224",1998-08-01,20.9014705882353,905.655882352941,25.4235294117647
"225",1998-09-01,NA,NA,25.7811881188119
"226",1998-10-01,23.3657534246575,917.776712328767,26.6486301369863
"227",1998-11-01,23.2895833333333,933.7875,26.1083333333333
"228",1998-12-01,23.2092307692308,938.976923076923,26.4384615384615
"229",1999-01-01,23.8823529411765,963.803921568627,27.8470588235294
"230",1999-02-01,23.4775280898876,952.352808988764,26.6123595505618
"231",1999-03-01,NA,NA,NA
"232",1999-04-01,NA,940.464285714286,NA
"233",1999-05-01,23.75,NA,NA
"234",1999-06-01,22.6346774193548,920.961290322581,26.1322580645161
"235",1999-07-01,21.1610294117647,NA,25.0735294117647
"236",1999-08-01,NA,NA,NA
"237",1999-09-01,NA,NA,NA
"238",1999-10-01,NA,NA,NA
"239",1999-11-01,NA,935.07875,26.16875
"240",1999-12-01,23.393,946.394,26.588
"241",2000-01-01,NA,NA,NA
"242",2000-02-01,NA,NA,NA
"243",2000-03-01,NA,NA,27.6382978723404
"244",2000-04-01,25.2,997.4,32
"245",2000-05-01,NA,NA,NA
"246",2000-06-01,NA,NA,NA
"247",2000-07-01,20.679347826087,906.80652173913,24.2521739130435
"248",2000-08-01,20.625,904.011111111111,24.2194444444444
"249",2000-09-01,21.7943925233645,915.497196261682,25.9252336448598
"250",2000-10-01,23.0880341880342,NA,NA
"251",2000-11-01,23.3277108433735,938.386746987952,26.7481927710843
"252",2000-12-01,23.5365384615385,923.684615384615,25.8865384615385
"253",2001-01-01,NA,928.376363636364,26.76
"254",2001-02-01,23.9778846153846,947.738461538462,27.8259615384615
"255",2001-03-01,23.6850746268657,946.413432835821,27.7477611940299
"256",2001-04-01,24.5564356435644,954.167326732673,28.0544554455446
"257",2001-05-01,19.1,891.5,22.2
"258",2001-06-01,NA,NA,NA
"259",2001-07-01,20.4659259259259,905.339259259259,24.3266666666667
"260",2001-08-01,19.8359712230216,905.736690647482,24.1194244604317
"261",2001-09-01,20.6211382113821,904.476422764228,24.7235772357724
"262",2001-10-01,22.4938596491228,918.748245614035,26.3745614035088
"263",2001-11-01,23.12421875,NA,26.17890625
"264",2001-12-01,23.7625,949.0765625,26.8453125
"265",2002-01-01,23.9028301886792,948.444339622642,27.1905660377358
"266",2002-02-01,NA,940.629508196721,27.1081967213115
"267",2002-03-01,NA,NA,NA
"268",2002-04-01,NA,NA,27.9266666666667
"269",2002-05-01,24.2333333333333,950.775333333333,27.63
"270",2002-06-01,22.3076433121019,NA,25.6407643312102
"271",2002-07-01,21.2185897435897,904.501282051282,24.7384615384615
"272",2002-08-01,NA,NA,NA
"273",2002-09-01,21.8839160839161,NA,26.0160839160839
"274",2002-10-01,22.8896296296296,929.279259259259,26.4303703703704
"275",2002-11-01,NA,NA,NA
"276",2002-12-01,23.836301369863,927.106164383562,27.3321917808219
"277",2003-01-01,24,925.667692307692,27.5623076923077
"278",2003-02-01,NA,NA,NA
"279",2003-03-01,23.7318181818182,958.686363636364,26.8090909090909
"280",2003-04-01,23.9569444444444,940.275,28.0263888888889
"281",2003-05-01,NA,NA,NA
"282",2003-06-01,NA,NA,NA
"283",2003-07-01,NA,905.583333333333,25.402380952381
"284",2003-08-01,21.15,903.778169014084,25.2232394366197
"285",2003-09-01,22.4993243243243,NA,26.1614864864865
"286",2003-10-01,23.5384105960265,NA,27.6039735099338
"287",2003-11-01,NA,NA,NA
"288",2003-12-01,NA,NA,27.126875
"289",2004-01-01,NA,998.690797546012,28.0447852760736
"290",2004-02-01,24.1822784810127,1000.47974683544,28.1784810126582
"291",2004-03-01,24.5064748201439,998.677697841727,28.3474820143885
"292",2004-04-01,23.9262820512821,1000.25256410256,27.6647435897436
"293",2004-05-01,23.6761904761905,1001.41047619048,26.3542857142857
"294",2004-06-01,22.1647058823529,1005.58235294118,25.0235294117647
"295",2004-07-01,NA,1004.87625899281,24.3309352517986
"296",2004-08-01,20.9326241134752,1005.21914893617,NA
"297",2004-09-01,21.8866666666667,NA,26.7211111111111
"298",2004-10-01,NA,NA,27.1511363636364
"299",2004-11-01,NA,1000.32631578947,26.7157894736842
"300",2004-12-01,NA,NA,NA
"301",2005-01-01,24.0541666666667,999.711458333333,27.8875
"302",2005-02-01,NA,NA,28.0410256410256
"303",2005-03-01,23.7979591836735,1000.01632653061,28.1326530612245
"304",2005-04-01,24.2568421052632,999.542105263158,28.1915789473684
"305",2005-05-01,23.7929824561404,1001.25964912281,27.4175438596491
"306",2005-06-01,21.806,1001.791,25.173
"307",2005-07-01,20.778125,NA,24.06875
"308",2005-08-01,NA,1003.76486486486,24.2945945945946
"309",2005-09-01,22.1468085106383,1002.49680851064,25.8574468085106
"310",2005-10-01,23.1988095238095,1001.72976190476,NA
"311",2005-11-01,23.3842105263158,1001.42105263158,25.9368421052632
"312",2005-12-01,NA,NA,NA
"313",2006-01-01,NA,NA,NA
"314",2006-02-01,24.0074468085106,NA,27.731914893617
"315",2006-03-01,24.1431578947368,999.74,28.5757894736842
"316",2006-04-01,22.8848101265823,998.506329113924,26.6670886075949
"317",2006-05-01,NA,NA,NA
"318",2006-06-01,22,976.3,23.2
"319",2006-07-01,NA,NA,NA
"320",2006-08-01,NA,NA,NA
"321",2006-09-01,NA,NA,NA
"322",2006-10-01,NA,NA,NA
"323",2006-11-01,NA,NA,NA
"324",2006-12-01,NA,NA,NA
"325",2007-01-01,24.52,999.317647058824,28.8294117647059
"326",2007-02-01,25,1000.96666666667,28.4666666666667
"327",2007-03-01,NA,NA,NA
"328",2007-04-01,24.1694444444444,999.063888888889,28.3944444444444
"329",2007-05-01,NA,NA,NA
"330",2007-06-01,24.3,1009.2,25
"331",2007-07-01,NA,NA,NA
"332",2007-08-01,22.0939393939394,NA,26.1757575757576
"333",2007-09-01,22.5893442622951,NA,26.9909836065574
"334",2007-10-01,NA,1001.2035971223,27.1194244604317
"335",2007-11-01,NA,NA,26.6861386138614
"336",2007-12-01,NA,NA,NA
"337",2008-01-01,NA,NA,NA
"338",2008-02-01,NA,NA,NA
"339",2008-03-01,NA,NA,NA
"340",2008-04-01,24.5,1005.1,24.8
"341",2008-05-01,NA,NA,NA
"342",2008-06-01,NA,NA,NA
"343",2008-07-01,NA,NA,NA
"344",2008-08-01,NA,NA,NA
"345",2008-09-01,NA,NA,NA
"346",2008-10-01,NA,NA,NA
"347",2008-11-01,NA,NA,NA
"348",2008-12-01,NA,NA,NA
"349",2009-01-01,24.8,1007.2,28.8
"350",2009-02-01,NA,NA,NA
"351",2009-03-01,NA,NA,NA
"352",2009-04-01,NA,NA,NA
"353",2009-05-01,NA,NA,NA
"354",2009-06-01,NA,NA,NA
"355",2009-07-01,NA,NA,NA
"356",2009-08-01,NA,NA,NA
"357",2009-09-01,NA,NA,NA
"358",2009-10-01,NA,NA,NA
"359",2009-11-01,20.6,NA,29.4
"360",2009-12-01,NA,NA,NA
"361",2010-01-01,NA,NA,NA
"362",2010-02-01,NA,NA,NA
"363",2010-03-01,NA,NA,NA
"364",2010-04-01,NA,NA,NA
"365",2010-05-01,NA,NA,NA
"366",2010-06-01,NA,NA,NA
"367",2010-07-01,21.0731707317073,NA,NA
"368",2010-08-01,21.3352,NA,24.7728
"369",2010-09-01,21.6857142857143,NA,26.6447619047619
"370",2010-10-01,22.9990384615385,NA,27.0375
"371",2010-11-01,23.3870588235294,NA,NA
"372",2010-12-01,23.1933333333333,NA,27.9216666666667
"373",2011-01-01,23.3063829787234,NA,27.2074468085106
"374",2011-02-01,NA,NA,NA
"375",2011-03-01,23.7838709677419,NA,28.4204301075269
"376",2011-04-01,23.7927083333333,NA,28.615625
"377",2011-05-01,23.4576271186441,NA,27.7889830508475
"378",2011-06-01,NA,NA,25.5104
"379",2011-07-01,NA,NA,NA
"380",2011-08-01,20.2766423357664,NA,24.6087591240876
"381",2011-09-01,21.5466216216216,NA,25.7932432432432
"382",2011-10-01,22.6751351351351,NA,26.7810810810811
"383",2011-11-01,NA,NA,NA
"384",2011-12-01,22.9,NA,NA
"385",2012-01-01,NA,NA,26.6611464968153
"386",2012-02-01,23.0007518796992,NA,26.3684210526316
"387",2012-03-01,23.2763636363636,NA,27.6969696969697
"388",2012-04-01,23.2738095238095,NA,27.827380952381
"389",2012-05-01,23.033152173913,NA,NA
"390",2012-06-01,22.896835443038,NA,NA
"391",2012-07-01,22.1519736842105,NA,24.4690789473684
"392",2012-08-01,22.4707482993197,NA,24.8013605442177
"393",2012-09-01,22.188202247191,NA,NA
"394",2012-10-01,23.0489795918367,NA,26.8925170068027
"395",2012-11-01,NA,NA,NA
"396",2012-12-01,23.0414965986395,NA,27.3081632653061
"397",2013-01-01,23.2271676300578,NA,27.6
"398",2013-02-01,23.3973333333333,NA,27.9946666666667
"399",2013-03-01,23.3065573770492,NA,27.6956284153005
"400",2013-04-01,23.2767857142857,NA,28.1154761904762
"401",2013-05-01,23.2276595744681,NA,27.3632978723404
"402",2013-06-01,NA,NA,25.524064171123
"403",2013-07-01,21.1113989637306,NA,24.6647668393782
"404",2013-08-01,21.2301675977654,NA,24.591061452514
"405",2013-09-01,22.2315789473684,NA,25.8710526315789
"406",2013-10-01,22.8111111111111,NA,26.5772486772487
"407",2013-11-01,NA,NA,26.8317919075145
"408",2013-12-01,22.914606741573,NA,26.8679775280899
"409",2014-01-01,23.00125,NA,NA
"410",2014-02-01,23.2349315068493,NA,27.6945205479452
"411",2014-03-01,23.1486486486486,NA,27.4378378378378
"412",2014-04-01,23.2183486238532,NA,NA
"413",2014-05-01,23.1815950920245,NA,27.3717791411043
"414",2014-06-01,22.8523489932886,NA,25.7181208053691
"415",2014-07-01,21.5538461538462,NA,24.725
"416",2014-08-01,21.3408759124088,NA,24.9372262773723
"417",2014-09-01,22.2350427350427,NA,26.1598290598291
"418",2014-10-01,23.253125,NA,27.85078125
"419",2014-11-01,23.9923913043478,NA,28.8076086956522
"420",2014-12-01,23.6327433628319,NA,27.5336283185841
"421",2015-01-01,NA,NA,NA
"422",2015-02-01,23.9,NA,28.8161616161616
"423",2015-03-01,23.978,NA,28.747
"424",2015-04-01,NA,NA,NA
"425",2015-05-01,23.7728070175439,NA,28.2271929824561
"426",2015-06-01,22.0792452830189,NA,NA
"427",2015-07-01,21.5982300884956,NA,25.087610619469
"428",2015-08-01,21.5422222222222,1004.36111111111,25.3877777777778
"429",2015-09-01,21.9380952380952,NA,26.2619047619048
"430",2015-10-01,23.286170212766,NA,28.3776595744681
"431",2015-11-01,NA,NA,NA
"432",2015-12-01,24.2857142857143,1003.51333333333,NA
"433",2016-01-01,24.6037735849057,NA,29.1103773584906
"434",2016-02-01,24.4242105263158,NA,29.3736842105263
"435",2016-03-01,24.7693693693694,NA,29.3477477477477
"436",2016-04-01,24.796261682243,NA,29.5355140186916
"437",2016-05-01,24.1126865671642,NA,NA
"438",2016-06-01,23.0022727272727,NA,26.380303030303
"439",2016-07-01,22.2826446280992,NA,25.7570247933884
"440",2016-08-01,22.1409836065574,NA,25.6122950819672
"441",2016-09-01,22.7830508474576,NA,26.9915254237288
"442",2016-10-01,23.7011904761905,NA,28.0821428571429
"443",2016-11-01,23.875,NA,27.955
"444",2016-12-01,24.1878787878788,NA,29.1
